"자치구명","생년월일","성별","동일세대_학령기인구수","동일세대_미취학아동수","직업군","세대주여부","1인가구여부","주택보유여부","대출여부","연체여부","사업자여부","동일세대_세대원_수","추정연소득","추정연소득_백분위","총자산평가금액","순자산평가금액","차량보유","주택보유건수","자가거주여부","주택보유건수_가구기준","자가거주여부_가구기준","총대출약정금액","총대출건수","총대출잔액","은행업종대출잔액","주택담보대출잔액","신용대출잔액","자동차대출잔액","LTV","가구단위_LTV","연체건수","연체금액","연체일수","주택담보대출분기상환금액","카드소비금액","신용카드소비금액","체크카드소비금액","일시불이용금액","할부이용금액","현금서비스이용금액","해외카드이용금액","생애최초주택구입연월","카드사_최근1년월평균_이용금액","온라인 카드사용 금액","오프라인 카드사용 금액","온라인_카드사용금액_백분위수","오프라인_카드사용금액_백분위수","사업체건수","사업자카드이용액","사업자대출잔액","연매출추정금액","가구_추정연소득","가구_총자산평가금액","가구_순자산평가금액","가구_차량보유수","가구_총대출약정금액","가구_대출건수","가구_총대출잔액","가구_대출연체건수","가구_카드연체건수","가구_대출연체금액","가구_카드연체금액","가구_신용카드소비금액","가구_체크카드소비금액"
"강북구",2006,"남",4,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,1,0,88000,100,89,0,0,0,0,211870,1613020,1521730,0,25800,1,13800,0,0,0,0,36801,581
"광진구",1951,"남",1,0,510,0,0,1,0,0,0,10,33000,42,1279540,1366120,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0,0,0,201705,NA,NA,NA,NA,NA,0,0,0,0,299000,5235250,5235250,0,992812,5,741000,0,0,0,0,16615,12505
"강남구",1976,"여",3,1,440,0,0,1,1,0,0,10,52000,13,1178930,1167160,0,1,3,0,3,139633,4,113600,126526,0,67162,0,0,0,0,0,0,0,26496,26496,0,12795,953,0,24,NA,4,3343000,8861000,9,3,0,0,0,0,221000,3736560,3736560,0,72800,1,55156,0,0,0,0,41266,25
"은평구",2009,"남",3,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03,0,0,0,0,44,0,44,51,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,238000,2688330,2688330,0,386600,2,329379,0,0,0,0,36801,841
"강남구",1968,"여",1,0,910,0,0,0,0,0,0,10,23000,74,183890,183890,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,992,0,992,1010,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,182120,1470640,1351360,0,149670,11,97982,0,0,0,0,31703,6544
"양천구",2004,"남",6,0,910,0,0,0,0,0,0,10,16000,95,367000,369550,0,0,3,1,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,375,0,375,428,0,0,0,NA,1,1020000,0,37,100,0,0,0,0,147000,2614140,2582540,0,0,0,0,0,0,0,0,10130,7042
"송파구",1989,"남",4,2,910,0,0,1,0,0,0,10,42000,23,1178930,1178930,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22997,20881,2116,38209,0,0,812,201411,2,2949000,10671000,11,2,0,0,0,0,193000,4627550,4409016,0,0,0,0,0,0,0,0,18045,14696
"양천구",1994,"남",6,0,910,0,0,0,0,0,0,10,22000,78,97910,107960,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,1010,1010,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,142000,1227180,1245140,0,0,0,0,0,0,0,0,2945,7042
"서초구",1937,"여",4,0,910,0,0,1,0,0,0,10,37000,32,1429680,1429680,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6353,5865,488,4229,877,0,0,201811,1,39000,2032000,90,28,0,0,0,0,306000,13185080,13015730,0,520540,4,306001,0,0,0,0,25465,1543
"서초구",1997,"남",0,0,910,0,0,0,0,0,0,10,22000,78,758290,758290,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,271,318,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,163000,5306160,5006160,0,486960,5,469765,0,0,0,0,28695,8833
"광진구",1967,"여",0,0,510,0,0,0,0,0,0,10,28000,57,130110,130110,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,668,992,1923,341,0,0,NA,1,0,0,100,100,0,0,0,0,193000,789100,789100,1,0,0,0,0,0,0,0,0,2845
"성북구",1950,"남",2,2,440,0,0,1,0,0,0,10,62000,8,1186310,1366120,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,1064,0,1623,0,0,0,200211,NA,NA,NA,NA,NA,0,0,0,19303000,172000,2880840,2913590,0,0,0,0,0,0,0,0,16566,2629
"구로구",1952,"여",4,0,910,0,0,0,0,0,0,10,17000,94,96190,94240,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862,0,1862,1882,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,166000,701200,688680,0,30000,2,23641,0,0,0,0,14257,1932
"강남구",1975,"여",3,1,420,0,0,0,0,0,0,10,34000,39,283500,167380,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7103,7103,0,5102,2602,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,295000,4787970,4572590,0,0,0,0,0,0,0,0,13018,974
"성동구",1975,"여",0,0,420,0,0,1,0,0,0,10,48000,16,1090460,1113330,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,869,869,0,743,0,0,0,201607,NA,NA,NA,NA,NA,0,0,0,0,319000,11877790,12182130,0,689160,5,741000,0,0,0,0,21980,0
"강서구",1941,"여",3,0,910,0,0,1,0,0,0,10,28000,57,669720,666840,0,1,1,3,1,0,0,0,0,0,12,0,0,0,0,0,0,0,8,0,8,0,0,0,0,200102,NA,NA,NA,NA,NA,0,0,0,0,299000,2879760,2879760,0,520540,9,388713,0,0,0,0,42344,841
"서초구",1947,"남",4,0,510,0,0,1,1,0,1,10,40000,26,2502100,2535230,0,1,3,1,3,200000,1,125000,140000,0,0,0,0,0,0,4439,0,0,15573,15453,120,8830,8515,0,0,201612,2,1331000,1243000,29,42,1,0,0,1057000,242480,9726270,9820320,0,0,0,0,0,0,0,0,21760,365
"서초구",1974,"여",3,1,420,0,0,1,1,0,0,10,137480,1,3242090,3172216,0,1,3,0,0,200000,4,48619,35991,0,80000,0,0,0,0,0,0,0,6890,6085,805,4665,649,0,0,200612,NA,NA,NA,NA,NA,0,0,0,0,265000,6090550,6062000,0,610700,4,511137,0,0,0,0,47076,7875
"은평구",1960,"남",2,0,910,0,0,1,0,0,0,10,26000,64,255660,261520,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,113000,887520,887520,0,23700,3,6063,0,0,0,0,13867,2211
"광진구",1992,"여",0,0,910,0,0,0,0,0,0,10,29000,54,196000,196500,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,0,1882,1948,0,0,0,NA,1,0,0,100,100,0,0,0,0,151000,1227180,1245140,1,0,0,0,0,0,0,0,0,11579
"마포구",1975,"남",1,0,510,0,0,0,1,0,1,10,50000,15,652780,583300,0,0,3,0,1,9700,4,2333,0,0,2357,0,0,0,0,0,0,0,11431,11431,0,10041,0,0,0,NA,NA,NA,NA,NA,NA,1,0,73562,225000,514230,2830380,2830380,2,310000,11,227783,0,0,0,0,20509,1977
"성동구",1940,"남",0,0,420,0,0,0,0,0,0,10,21000,82,126900,126900,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4585,4585,0,2231,2783,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,239680,3810920,3781660,0,43000,2,41207,0,0,0,0,5009,77
"송파구",1944,"여",4,0,910,0,0,0,0,0,0,10,28000,57,925840,941120,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6115,6115,0,4790,1250,0,0,NA,1,0,0,100,100,0,0,0,0,338000,13185080,13015730,2,20000,3,20000,0,0,0,0,20609,15038
"도봉구",1959,"여",2,0,510,0,0,1,0,0,1,10,27000,60,289030,167380,0,1,1,5,1,0,0,0,0,0,0,0,0,0.03,0,0,0,0,1814,1814,0,952,1432,0,0,201503,NA,NA,NA,NA,NA,2,5725,370000,259000,205000,2178150,2178150,0,60000,1,40000,0,0,0,0,21335,25
"은평구",1972,"여",2,0,420,0,0,1,1,0,0,10,46000,18,1470000,1429680,0,1,1,3,1,270000,3,60000,23977,0,220000,3148,0,0,0,0,0,0,7676,7676,0,7591,2151,0,0,200405,2,963000,7261000,39,4,0,0,0,0,287030,3561490,3395160,0,610700,4,511137,0,0,0,0,25465,12505
"마포구",1969,"남",2,0,410,0,0,1,1,0,0,10,111000,2,808660,811600,1,2,1,1,1,30000,5,26901,20000,0,165647,0,0,0,0,0,0,0,10759,10759,0,10984,0,4500,36,201803,NA,NA,NA,NA,NA,0,0,0,0,304000,3296650,3262130,1,57849,3,0,0,0,0,0,16668,3760
"양천구",1966,"여",4,1,420,0,0,1,0,0,0,10,26000,64,968760,976600,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200306,NA,NA,NA,NA,NA,0,0,0,0,175000,3436070,3443790,0,0,0,0,0,0,0,0,2969,5993
"송파구",1959,"여",1,5,510,0,0,1,0,0,1,10,44000,20,461040,474990,0,1,3,2,3,0,0,0,0,0,0,0,0,0.03,0,0,0,0,15221,15221,0,10745,6572,0,0,201606,NA,NA,NA,NA,NA,1,0,255950,0,201000,3776410,3776410,0,242070,4,164950,0,0,0,0,11628,25
"관악구",1974,"여",2,0,510,0,0,1,1,0,1,10,54000,12,795560,803300,1,1,1,1,1,60000,4,55836,35991,17000,11939,0,0,0,0,0,0,941,9668,9668,0,6998,4839,650,0,201503,NA,NA,NA,NA,NA,2,0,52500,86000,274000,2773500,2688330,2,642300,18,327064,0,0,0,0,38584,6379
"강남구",1968,"여",2,0,420,0,0,1,0,0,0,10,50000,15,666840,669190,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5696,5658,38,6091,0,0,0,201406,1,0,0,100,100,0,0,0,0,216000,3399280,3365010,0,756633,3,701714,0,0,0,0,18955,777
"양천구",1966,"남",4,1,510,0,0,1,1,0,1,10,47000,17,919900,914450,0,1,1,4,1,192070,2,0,0,0,0,0,0,0,0,0,0,0,7792,7584,208,7528,0,0,457,200812,1,0,73000,100,90,3,4039,370000,1121000,140000,2614140,2582540,0,59000,1,12516,0,0,0,0,7159,11579
"양천구",1966,"여",7,0,420,0,0,1,0,0,0,10,26000,64,1713570,1701590,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200603,NA,NA,NA,NA,NA,0,0,0,0,88000,2614140,2582540,1,0,0,0,0,0,0,0,9175,0
"영등포구",1973,"여",2,0,420,0,0,0,0,0,0,10,33000,42,289030,132000,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8536,7942,594,5149,1388,0,0,NA,1,303000,2032000,66,28,0,0,0,0,210000,4627550,4627550,1,0,0,0,0,0,0,0,21335,2845
"강남구",1942,"여",1,1,420,0,0,1,1,0,0,10,30000,51,1800000,1800000,0,1,3,3,1,11000,1,0,0,0,0,0,0,0,0,0,0,0,29221,29221,0,23909,13815,0,0,200101,3,27527000,2739000,1,20,0,0,0,0,334490,13800360,13730486,0,0,0,0,0,0,0,0,47074,1255
"은평구",1946,"남",5,0,910,0,0,0,0,0,0,10,23000,74,162340,161670,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4585,4585,0,4855,1203,0,0,NA,1,2174000,0,17,100,0,0,0,0,155000,1169190,1135100,0,70000,2,55055,0,0,0,0,19071,481
"송파구",1984,"여",4,2,910,0,0,0,0,0,0,10,38000,30,900000,914450,0,0,3,5,1,0,0,0,0,0,0,0,0,0.02,0,0,0,0,2884,2884,0,2589,0,0,0,NA,1,0,0,100,100,0,0,0,0,211200,3421360,3408360,0,140000,6,126063,0,0,0,0,11628,0
"강서구",1976,"여",3,0,420,0,0,0,0,0,0,10,38000,30,465650,474500,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6122,6122,0,159,4948,0,0,NA,1,20000,0,94,100,0,0,0,0,278820,2879760,2879760,0,8900,8,4713,0,0,0,0,38525,928
"강서구",1998,"남",2,0,910,0,0,0,0,0,0,10,20000,85,800000,796400,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,185000,1716210,1641780,0,61400,3,26447,0,0,0,0,10229,6113
"송파구",2005,"남",6,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,0,1418,1529,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,112000,710580,734100,0,66000,3,51267,0,0,0,0,8568,1683
"성동구",1952,"여",1,0,510,0,0,0,0,0,1,10,30000,51,151530,151530,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,894,0,1330,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,31000,152000,1716210,1688630,0,10000,2,18188,0,0,0,0,21716,2845
"송파구",1970,"남",2,3,420,0,0,0,1,0,0,10,143140,1,738430,752130,0,0,3,1,3,20000,5,12868,12290,0,9373,0,0,0,0,0,0,0,4211,4211,0,3703,0,0,0,NA,2,575000,2017000,52,28,0,0,0,0,221000,3810920,3661770,0,127200,14,55156,0,0,0,0,11484,3500
"강남구",1959,"여",1,0,430,0,0,0,0,0,0,10,52000,13,183890,196500,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,63,0,0,0,200812,NA,NA,NA,NA,NA,0,0,0,0,295000,7362420,7187000,0,45000,2,0,0,0,0,0,31012,777
"강남구",1975,"남",0,1,440,0,0,0,1,0,0,10,58330,10,900000,914450,0,0,3,4,3,554913,2,409016,377000,0,0,0,0,0.01,0,0,0,0,36591,36591,0,18484,27443,46,45,NA,1,84000,1120000,84,45,0,0,0,3968000,334490,10905460,11116666,0,0,0,0,0,0,0,0,41266,8833
"관악구",2009,"여",4,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,139000,2402250,2400000,0,28669,1,23641,0,0,0,0,9317,1188
"강북구",1940,"남",2,0,910,0,0,0,1,0,0,10,22000,78,297500,278870,0,0,3,0,3,386600,2,181001,181001,200000,43301,0,0,0,0,0,0,2576,9388,0,9388,6756,0,2000,395,NA,2,1359000,1445000,29,38,0,0,0,0,184000,1729640,1705440,0,208500,2,179621,0,0,0,0,14257,18417
"은평구",1974,"남",2,0,420,0,0,0,0,0,0,10,35000,36,160000,162340,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,84,71,0,0,0,NA,1,0,0,100,100,0,0,0,0,253000,1627920,1627920,0,331900,2,194167,0,0,0,0,15847,4251
"관악구",1974,"남",2,0,420,0,0,1,0,0,0,10,41000,24,657140,656550,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4715,4715,0,2604,1949,0,0,201310,1,0,0,100,100,0,0,0,0,134000,2488060,2400000,0,20000,3,18188,0,0,0,0,7159,62
"광진구",1977,"여",3,0,910,0,0,0,0,0,0,10,27000,60,357500,363330,0,0,3,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,346750,4446020,4446020,0,5000,1,0,0,0,0,0,31871,12957
"강북구",1952,"여",5,0,420,0,0,0,0,0,0,10,24000,71,196500,196000,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7184,428,6756,8426,0,0,0,NA,1,0,0,100,100,0,0,0,0,165000,1576860,1445020,0,0,0,0,0,0,0,0,0,14462
"영등포구",1944,"여",2,1,910,0,0,0,0,0,0,10,24000,71,615000,610000,0,0,3,1,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,178000,3342400,3382600,0,208500,4,169503,0,0,0,0,28695,4
"강서구",2001,"남",2,1,910,0,0,0,0,0,0,10,20000,85,152830,151530,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5077,0,5077,4685,0,0,0,NA,1,0,0,100,100,0,0,0,0,173000,1558410,1558410,0,486940,30,441529,1,0,4439,0,30416,928
"강남구",1973,"남",5,0,510,0,0,1,1,0,1,10,49000,15,3138910,3172216,0,1,3,3,3,30000,1,0,0,0,0,0,0,0,0,0,0,0,10401,10401,0,10813,0,0,0,200410,4,1331000,4192000,29,10,2,0,52500,423000,265000,11755850,12182130,0,0,0,0,0,0,0,0,41266,0
"서초구",1989,"여",2,3,510,0,0,0,1,0,1,10,47000,17,1250000,1250000,0,0,3,1,1,23000,1,16819,19287,0,15562,0,0,0,0,0,0,0,41575,37927,3648,3625,2278,0,0,NA,1,0,0,100,100,1,7471,5000000,61000,406350,8442100,8302352,1,165647,1,164950,0,0,0,0,204071,17293
"강서구",1981,"남",5,1,910,0,0,0,0,0,0,10,30000,51,223380,229570,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,72000,710580,710580,0,37300,3,12293,0,0,0,0,7430,2518
"강서구",1983,"여",3,1,910,0,0,0,0,0,0,10,30000,51,236860,226660,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,518,458,0,0,0,NA,1,0,539000,100,63,0,0,0,0,172000,1558410,1558410,0,92670,18,55156,1,0,4439,0,32225,15038
"동작구",1949,"여",2,5,420,0,0,0,0,0,0,10,NA,NA,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,0,2874,2711,0,0,0,NA,2,300000,4120000,66,11,0,0,0,0,78000,710580,789100,1,274000,3,242892,0,0,0,0,0,1778
"영등포구",1970,"남",3,0,510,0,0,0,0,0,0,10,42240,23,613690,605160,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,1623,0,911,2413,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,215240,6710000,6618730,1,697800,11,659550,0,0,0,0,31913,5367
"성동구",1954,"남",3,0,420,0,0,1,0,0,0,10,31000,47,1492460,1502620,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,2050,0,1651,0,0,0,199908,NA,NA,NA,NA,NA,0,0,0,0,237140,3776410,3776410,0,29300,2,14203,0,0,0,0,6783,948
"송파구",1982,"여",4,0,910,0,0,0,0,0,0,10,31000,47,807200,811600,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,82,951,954,0,0,0,NA,1,0,487000,100,65,0,0,0,0,131690,2614140,2614140,0,5700,1,0,0,0,0,0,4774,581
"중구",1978,"여",2,0,910,0,0,0,0,0,0,10,28000,57,627020,623250,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,209000,4756690,4756690,0,0,0,0,0,0,0,0,16860,119
"동작구",1980,"남",1,4,910,0,0,0,0,0,0,10,34000,39,34920,34100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,219720,1152860,1152190,2,57849,3,26447,1,1,7023,2999,12947,11833
"서초구",1977,"여",4,0,420,0,0,1,0,0,0,10,30000,51,1429680,1429680,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2714,2714,0,3927,0,500,323,201401,NA,NA,NA,NA,NA,0,0,0,0,271200,9818190,9820320,0,610700,4,511137,0,0,0,0,47076,365
"강남구",1968,"남",3,1,440,0,0,1,1,0,0,10,140170,1,3242090,3172216,0,1,3,3,3,450000,4,290506,238544,0,0,0,0,0,0,0,0,0,9874,9874,0,8230,2379,0,0,200911,NA,NA,NA,NA,NA,0,0,0,19303000,406350,13800360,13730486,0,0,0,0,0,0,0,0,35376,904
"동대문구",1979,"남",6,0,910,0,0,0,0,0,0,10,28000,57,489800,500000,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,374,349,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,173000,2402250,2402250,0,0,0,0,0,0,0,0,1365,7774
"송파구",1978,"남",5,2,910,0,0,0,0,0,0,10,23000,74,817690,811600,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,128000,2880840,2896490,0,0,0,0,0,0,0,0,18045,919
"동대문구",1961,"여",5,0,510,0,0,0,1,0,0,10,32000,44,289030,283500,0,0,3,0,3,15000,1,46,0,0,0,0,0,0,0,0,0,0,12125,11956,169,10745,1007,0,0,NA,1,1026000,0,37,100,0,0,0,0,139000,1729640,1688630,0,80000,1,119624,0,0,0,0,16541,4
"송파구",1976,"여",4,2,420,0,0,0,0,0,0,10,32000,44,408720,409260,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,2255,0,1814,0,0,0,NA,1,130000,0,78,100,0,0,0,0,211200,2096230,2006230,1,140000,5,126063,0,0,0,0,19408,6059
"동작구",1977,"남",4,1,510,0,0,0,1,0,1,10,41000,24,859580,875830,0,0,3,1,1,50000,2,70000,60000,0,86770,48418,0,0,0,10022,0,0,18674,18674,0,3625,7504,1000,0,NA,1,4000,1788000,99,31,1,0,15792,729000,238000,5177770,5273430,2,20000,4,46,1,1,7023,2999,111172,20822
"구로구",1969,"여",0,0,910,0,0,0,0,0,0,10,33000,42,450310,450220,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,682,682,0,1283,0,0,0,NA,1,0,0,100,100,0,0,0,0,458230,3771340,3781660,0,310000,2,194167,0,0,0,0,44138,1816
"강남구",1963,"남",0,0,510,0,0,0,0,0,0,10,38000,30,183890,183890,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,277,290,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,180230,1599150,1511530,0,132500,14,130000,0,0,0,0,31703,2341
"도봉구",1980,"남",2,1,420,0,0,0,0,0,0,10,76000,5,1995000,1995000,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,428,374,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,287030,7362420,7187000,1,64000,3,0,0,0,0,0,21335,2235
"은평구",1983,"여",3,0,420,0,0,0,1,0,1,10,55000,11,130070,0,0,0,3,0,0,45000,2,36667,5092,0,220000,72518,0,0,0,0,0,0,14745,10759,3986,10537,3982,0,4376,200004,2,1359000,6980000,29,4,1,0,59167,453000,139000,1169190,1152860,0,301400,3,259622,0,0,0,0,36598,8679
"영등포구",1986,"남",0,0,420,0,0,0,0,0,0,10,49000,15,398140,395670,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201205,NA,NA,NA,NA,NA,0,0,0,0,157000,3670830,3653210,0,10000,1,6063,0,0,0,0,6826,5501
"양천구",2006,"여",2,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,1020,1054,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,240000,6513100,6618730,0,240000,2,97982,0,0,0,0,55017,2302
"송파구",1947,"남",4,0,910,0,0,0,0,0,0,10,27000,60,183890,183890,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4065,3945,120,2447,1919,0,0,NA,1,157000,0,76,100,0,0,0,0,131690,1351360,1443960,0,66000,3,51267,0,0,0,0,7099,1109
"동대문구",1943,"남",2,0,420,0,0,1,0,0,0,10,26000,64,900000,702740,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201602,1,0,290000,100,75,0,0,0,0,296000,5039520,4950000,0,64000,2,0,0,0,0,0,20609,1837
"성북구",1984,"여",2,3,420,0,0,0,0,0,0,10,33000,42,295680,306160,0,0,3,0,3,0,0,0,0,0,0,0,0,0.03,0,0,0,0,1173,0,1173,1208,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,296000,2259660,2243660,1,57849,3,5121,0,0,0,0,33648,4451
"노원구",1955,"남",3,0,420,0,0,1,1,0,0,10,32000,44,442680,442680,0,1,3,0,3,301200,4,259429,80000,346000,10175,0,0.59,0.05,0,0,0,1847,15745,10621,5124,10024,3258,0,0,200503,1,1056000,1865000,36,30,0,0,0,0,139000,2488060,2408060,1,200000,10,103023,0,0,0,0,11381,17613
"양천구",1979,"남",5,0,910,0,0,0,0,0,0,10,30000,51,88950,107960,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,101,168,0,0,0,NA,1,0,0,100,100,0,0,0,0,142000,1106040,1110970,0,0,0,0,0,0,0,0,0,4519
"은평구",1974,"남",2,0,910,0,0,0,0,0,0,10,52000,13,533170,530000,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15550,15550,0,9884,5873,0,394,201106,1,0,1241000,100,42,0,0,0,0,88000,639220,639220,0,70000,4,12516,0,0,0,0,62123,3047
"은평구",1987,"여",2,1,910,0,0,0,0,0,0,10,29000,54,230000,230000,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,197000,1855440,1708330,0,287050,11,259622,0,0,0,0,29481,5781
"양천구",2005,"여",7,1,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,667,640,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,107000,710580,710580,0,0,0,0,0,0,0,0,0,4881
"강서구",1981,"여",3,1,420,0,0,0,1,0,0,10,32400,44,152830,151530,0,0,3,0,0,13000,3,9373,0,0,10177,0,0,0,0,0,0,0,18087,18041,46,14067,4534,12500,0,NA,2,2949000,2551000,11,21,0,0,0,0,107000,232270,0,1,0,0,0,0,0,0,0,10886,6544
"양천구",1977,"여",7,0,420,0,0,0,0,0,0,10,36000,34,623250,622690,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,147000,2513290,2513290,0,10000,2,18188,0,0,0,0,9317,4519
"중구",1951,"남",1,1,910,0,0,0,0,0,0,10,22000,78,369630,369630,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,253000,6062000,5706720,0,171400,3,151770,0,0,0,0,16959,0
"중구",1941,"남",0,0,420,0,0,1,1,0,0,10,31000,47,528120,529720,0,1,3,1,3,60000,1,31054,29000,50000,0,0,0,0,0,0,0,1560,3661,3661,0,3927,0,0,0,199812,1,0,0,100,100,0,0,0,0,186000,2341130,2336820,0,68900,2,19748,0,0,0,0,10790,77
"광진구",1970,"여",5,0,510,0,0,1,0,0,1,10,51000,14,474670,459700,0,18,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8401,7293,1108,7591,0,0,0,201612,NA,NA,NA,NA,NA,1,0,0,128000,299000,5039520,4572590,0,992812,5,709479,0,0,0,0,16615,2111
